hand_index,handedness,lm_index,x,y,z
0,Left,0,0.511345,0.682709,-0.000000
0,Left,1,0.561010,0.634981,0.005670
0,Left,2,0.589339,0.568912,0.005544
0,Left,3,0.609479,0.513144,0.003870
0,Left,4,0.632684,0.499591,0.001635
0,Left,5,0.565445,0.498356,0.001519
0,Left,6,0.556948,0.465115,0.000491
0,Left,7,0.551628,0.496262,-0.002950
0,Left,8,0.549425,0.523870,-0.005814
0,Left,9,0.536116,0.490796,-0.003432
0,Left,10,0.526389,0.476079,0.004148
0,Left,11,0.524934,0.504323,0.004821
0,Left,12,0.525768,0.526812,0.000853
0,Left,13,0.506872,0.497801,-0.007271
0,Left,14,0.502734,0.490025,-0.001571
0,Left,15,0.502818,0.513424,0.001194
0,Left,16,0.503479,0.533849,-0.000899
0,Left,17,0.480496,0.511395,-0.010666
0,Left,18,0.479062,0.506141,-0.006396
0,Left,19,0.480947,0.529951,-0.000176
0,Left,20,0.482161,0.548493,0.003303
