hand_index,handedness,lm_index,x,y,z
0,Left,0,0.476850,0.673458,-0.000000
0,Left,1,0.519629,0.588099,0.007464
0,Left,2,0.535361,0.491287,0.008837
0,Left,3,0.542553,0.407405,0.008912
0,Left,4,0.564018,0.369040,0.008622
0,Left,5,0.482847,0.404441,0.000231
0,Left,6,0.474597,0.393402,0.003263
0,Left,7,0.477026,0.436625,0.001798
0,Left,8,0.479127,0.471313,-0.000205
0,Left,9,0.446243,0.414801,-0.004159
0,Left,10,0.442230,0.429995,0.009764
0,Left,11,0.447455,0.465033,0.012143
0,Left,12,0.450550,0.488345,0.007863
0,Left,13,0.415099,0.448743,-0.006325
0,Left,14,0.415491,0.462033,0.005178
0,Left,15,0.422353,0.490882,0.008737
0,Left,16,0.426255,0.512887,0.005607
0,Left,17,0.387305,0.487955,-0.007919
0,Left,18,0.388160,0.494777,0.000777
0,Left,19,0.397980,0.519811,0.008562
0,Left,20,0.403578,0.537813,0.012627
