hand_index,handedness,lm_index,x,y,z
0,Left,0,0.429805,0.618684,-0.000000
0,Left,1,0.484436,0.540186,-0.000175
0,Left,2,0.520010,0.441263,-0.002654
0,Left,3,0.547673,0.360205,-0.005276
0,Left,4,0.579230,0.327139,-0.008810
0,Left,5,0.471330,0.329613,-0.010911
0,Left,6,0.468816,0.322867,-0.012473
0,Left,7,0.468529,0.373213,-0.017455
0,Left,8,0.466739,0.412046,-0.021931
0,Left,9,0.425596,0.330997,-0.015548
0,Left,10,0.420368,0.337531,-0.007055
0,Left,11,0.425144,0.381596,-0.008762
0,Left,12,0.429110,0.413311,-0.016481
0,Left,13,0.382279,0.355528,-0.018467
0,Left,14,0.377379,0.356036,-0.014009
0,Left,15,0.382759,0.398109,-0.012427
0,Left,16,0.388237,0.432035,-0.016880
0,Left,17,0.343582,0.388455,-0.021148
0,Left,18,0.331954,0.384033,-0.020036
0,Left,19,0.337916,0.423523,-0.013017
0,Left,20,0.344743,0.455627,-0.009094
