hand_index,handedness,lm_index,x,y,z
0,Left,0,0.491093,0.639204,-0.000000
0,Left,1,0.547817,0.578006,0.003545
0,Left,2,0.574631,0.494071,0.002624
0,Left,3,0.594520,0.420918,0.001236
0,Left,4,0.621390,0.398726,0.000426
0,Left,5,0.533223,0.413808,0.000614
0,Left,6,0.535396,0.383467,0.003723
0,Left,7,0.536987,0.426127,0.003816
0,Left,8,0.535943,0.456711,0.003107
0,Left,9,0.500175,0.413114,-0.001566
0,Left,10,0.502769,0.402441,0.009968
0,Left,11,0.507710,0.437205,0.011752
0,Left,12,0.507362,0.461708,0.008097
0,Left,13,0.471090,0.430857,-0.002251
0,Left,14,0.476285,0.423902,0.008347
0,Left,15,0.482653,0.451510,0.010464
0,Left,16,0.483152,0.475484,0.006840
0,Left,17,0.447369,0.454052,-0.002533
0,Left,18,0.450236,0.453287,0.005642
0,Left,19,0.457289,0.478724,0.011428
0,Left,20,0.459836,0.500074,0.013939
