hand_index,handedness,lm_index,x,y,z
0,Left,0,0.415030,0.585227,-0.000000
0,Left,1,0.483218,0.527875,0.007681
0,Left,2,0.520014,0.444557,0.011519
0,Left,3,0.550037,0.377493,0.014962
0,Left,4,0.579508,0.358551,0.019366
0,Left,5,0.477053,0.335149,0.009630
0,Left,6,0.495070,0.317846,0.022232
0,Left,7,0.495002,0.364857,0.027478
0,Left,8,0.489929,0.395059,0.029027
0,Left,9,0.440758,0.328697,0.008578
0,Left,10,0.458664,0.332493,0.030202
0,Left,11,0.461510,0.371435,0.033782
0,Left,12,0.456119,0.395387,0.028830
0,Left,13,0.407960,0.345763,0.009862
0,Left,14,0.425220,0.348098,0.029196
0,Left,15,0.430240,0.376504,0.031496
0,Left,16,0.424366,0.400678,0.025494
0,Left,17,0.381665,0.369527,0.011892
0,Left,18,0.395150,0.371494,0.027119
0,Left,19,0.400985,0.398438,0.034643
0,Left,20,0.398252,0.420935,0.036744
