hand_index,handedness,lm_index,x,y,z
0,Left,0,0.478749,0.680350,-0.000000
0,Left,1,0.529796,0.594714,0.005668
0,Left,2,0.562987,0.485982,0.004698
0,Left,3,0.589595,0.400827,0.001919
0,Left,4,0.621068,0.373811,-0.001804
0,Left,5,0.516255,0.383153,-0.001203
0,Left,6,0.496085,0.349536,-0.005088
0,Left,7,0.491699,0.397513,-0.013301
0,Left,8,0.494260,0.441218,-0.018915
0,Left,9,0.473598,0.384263,-0.007109
0,Left,10,0.452866,0.379588,0.001290
0,Left,11,0.453169,0.421500,0.000695
0,Left,12,0.459946,0.453700,-0.004647
0,Left,13,0.433132,0.407324,-0.011504
0,Left,14,0.420756,0.402678,-0.004606
0,Left,15,0.422946,0.439671,-0.000847
0,Left,16,0.429704,0.470692,-0.002881
0,Left,17,0.395528,0.436558,-0.015625
0,Left,18,0.389612,0.433110,-0.009611
0,Left,19,0.395012,0.470959,0.000017
0,Left,20,0.401700,0.499040,0.006442
