hand_index,handedness,lm_index,x,y,z
0,Left,0,0.637864,0.691991,-0.000000
0,Left,1,0.602195,0.574793,-0.001877
0,Left,2,0.535785,0.453631,-0.008140
0,Left,3,0.502427,0.354607,-0.013714
0,Left,4,0.521942,0.274769,-0.018870
0,Left,5,0.506272,0.433051,-0.026495
0,Left,6,0.423851,0.475516,-0.037737
0,Left,7,0.451402,0.515352,-0.040957
0,Left,8,0.483471,0.514075,-0.042848
0,Left,9,0.500548,0.520942,-0.033400
0,Left,10,0.423086,0.560148,-0.039101
0,Left,11,0.452914,0.588488,-0.034082
0,Left,12,0.482741,0.589586,-0.033762
0,Left,13,0.494565,0.617378,-0.039879
0,Left,14,0.431719,0.646873,-0.046421
0,Left,15,0.456191,0.665617,-0.040532
0,Left,16,0.482892,0.664971,-0.039251
0,Left,17,0.491643,0.709047,-0.045726
0,Left,18,0.425789,0.712275,-0.050486
0,Left,19,0.398348,0.719590,-0.047991
0,Left,20,0.373639,0.716055,-0.047429
