hand_index,handedness,lm_index,x,y,z
0,Left,0,0.476295,0.712846,-0.000000
0,Left,1,0.459395,0.614619,0.004861
0,Left,2,0.419939,0.530271,0.005231
0,Left,3,0.392029,0.460872,0.005372
0,Left,4,0.394864,0.401581,0.005570
0,Left,5,0.376699,0.545316,-0.006503
0,Left,6,0.334622,0.543985,-0.003870
0,Left,7,0.352223,0.562219,-0.001591
0,Left,8,0.373537,0.569540,-0.000219
0,Left,9,0.365004,0.606655,-0.010974
0,Left,10,0.332691,0.612010,-0.001543
0,Left,11,0.351717,0.630425,0.002791
0,Left,12,0.370559,0.631171,0.001132
0,Left,13,0.359462,0.673390,-0.014088
0,Left,14,0.337433,0.679270,-0.008112
0,Left,15,0.354055,0.690404,-0.006437
0,Left,16,0.372566,0.690847,-0.009812
0,Left,17,0.359406,0.736629,-0.015983
0,Left,18,0.313232,0.725901,-0.011795
0,Left,19,0.288155,0.728008,-0.008214
0,Left,20,0.268670,0.725108,-0.008058
