hand_index,handedness,lm_index,x,y,z
0,Left,0,0.629385,0.725130,-0.000000
0,Left,1,0.622602,0.644467,0.002793
0,Left,2,0.596911,0.554271,-0.003351
0,Left,3,0.585869,0.478565,-0.008661
0,Left,4,0.603263,0.427869,-0.013621
0,Left,5,0.575982,0.558035,-0.029606
0,Left,6,0.525008,0.533177,-0.034588
0,Left,7,0.537772,0.559433,-0.032574
0,Left,8,0.555615,0.572034,-0.031637
0,Left,9,0.561719,0.606955,-0.034891
0,Left,10,0.514199,0.582832,-0.033832
0,Left,11,0.528218,0.612645,-0.024848
0,Left,12,0.544476,0.621316,-0.022739
0,Left,13,0.547908,0.661044,-0.038368
0,Left,14,0.508382,0.637713,-0.035427
0,Left,15,0.520729,0.658474,-0.025570
0,Left,16,0.538141,0.668960,-0.023568
0,Left,17,0.537048,0.713981,-0.041133
0,Left,18,0.491933,0.681258,-0.040527
0,Left,19,0.466927,0.671331,-0.037660
0,Left,20,0.446561,0.659438,-0.038413
