hand_index,handedness,lm_index,x,y,z
0,Left,0,0.573376,0.659493,-0.000000
0,Left,1,0.547696,0.579008,-0.002775
0,Left,2,0.498061,0.494999,-0.007327
0,Left,3,0.469621,0.426782,-0.010658
0,Left,4,0.478919,0.368409,-0.013561
0,Left,5,0.479166,0.505048,-0.021308
0,Left,6,0.421610,0.523890,-0.029804
0,Left,7,0.438759,0.545976,-0.033041
0,Left,8,0.461193,0.544909,-0.034720
0,Left,9,0.474052,0.567485,-0.024025
0,Left,10,0.424214,0.589554,-0.026244
0,Left,11,0.443706,0.609172,-0.023337
0,Left,12,0.463665,0.605110,-0.024499
0,Left,13,0.470200,0.632989,-0.026294
0,Left,14,0.430496,0.652955,-0.029045
0,Left,15,0.448350,0.662706,-0.025895
0,Left,16,0.468850,0.656625,-0.026595
0,Left,17,0.468530,0.695004,-0.028053
0,Left,18,0.419905,0.697091,-0.029967
0,Left,19,0.395438,0.703629,-0.028430
0,Left,20,0.374841,0.703890,-0.029029
