hand_index,handedness,lm_index,x,y,z
0,Left,0,0.746757,0.660159,-0.000000
0,Left,1,0.726745,0.583287,-0.007252
0,Left,2,0.684237,0.499649,-0.016280
0,Left,3,0.665185,0.430285,-0.023534
0,Left,4,0.678957,0.374768,-0.030152
0,Left,5,0.682772,0.496995,-0.037897
0,Left,6,0.610914,0.505484,-0.051653
0,Left,7,0.621733,0.527707,-0.052166
0,Left,8,0.643816,0.527079,-0.051795
0,Left,9,0.684934,0.551810,-0.041644
0,Left,10,0.609149,0.568282,-0.053821
0,Left,11,0.626190,0.586664,-0.048572
0,Left,12,0.647691,0.585770,-0.046696
0,Left,13,0.683265,0.613171,-0.045071
0,Left,14,0.615330,0.618172,-0.058235
0,Left,15,0.629813,0.633019,-0.050977
0,Left,16,0.649948,0.636554,-0.046647
0,Left,17,0.682614,0.672818,-0.048295
0,Left,18,0.623762,0.669004,-0.061778
0,Left,19,0.603972,0.669397,-0.062768
0,Left,20,0.591927,0.668595,-0.062932
