hand_index,handedness,lm_index,x,y,z
0,Left,0,0.587615,0.592903,-0.000000
0,Left,1,0.566740,0.514258,0.001226
0,Left,2,0.524091,0.434604,-0.001080
0,Left,3,0.501235,0.368494,-0.002892
0,Left,4,0.516110,0.316317,-0.004693
0,Left,5,0.497963,0.425143,-0.017295
0,Left,6,0.448094,0.457794,-0.021693
0,Left,7,0.466923,0.486456,-0.021645
0,Left,8,0.488744,0.488900,-0.021226
0,Left,9,0.491487,0.481478,-0.021642
0,Left,10,0.449528,0.519195,-0.021958
0,Left,11,0.470517,0.542190,-0.018061
0,Left,12,0.489466,0.541150,-0.018135
0,Left,13,0.487339,0.542840,-0.024919
0,Left,14,0.452140,0.573693,-0.027825
0,Left,15,0.471279,0.589619,-0.025594
0,Left,16,0.490945,0.587661,-0.026225
0,Left,17,0.485588,0.604110,-0.027207
0,Left,18,0.436585,0.605684,-0.030094
0,Left,19,0.413302,0.614514,-0.028732
0,Left,20,0.392805,0.614797,-0.028680
