hand_index,handedness,lm_index,x,y,z
0,Left,0,0.725333,0.438006,-0.000000
0,Left,1,0.707906,0.408935,-0.014729
0,Left,2,0.696911,0.362251,-0.023156
0,Left,3,0.696820,0.319729,-0.030327
0,Left,4,0.711024,0.303238,-0.034756
0,Left,5,0.707549,0.311306,-0.012390
0,Left,6,0.708199,0.255122,-0.028784
0,Left,7,0.710041,0.227192,-0.035279
0,Left,8,0.713171,0.196161,-0.038205
0,Left,9,0.723635,0.318260,-0.009157
0,Left,10,0.725880,0.308797,-0.024392
0,Left,11,0.721786,0.357319,-0.021269
0,Left,12,0.721536,0.352643,-0.015418
0,Left,13,0.740003,0.331901,-0.008851
0,Left,14,0.740954,0.326387,-0.025422
0,Left,15,0.734065,0.368520,-0.017587
0,Left,16,0.732341,0.362867,-0.008275
0,Left,17,0.753750,0.346306,-0.009713
0,Left,18,0.754409,0.341821,-0.018903
0,Left,19,0.747351,0.370893,-0.013691
0,Left,20,0.744155,0.373134,-0.007324
1,Right,0,0.447321,0.945111,-0.000000
1,Right,1,0.466895,0.933848,-0.018341
1,Right,2,0.484776,0.948673,-0.029378
1,Right,3,0.495963,0.977024,-0.036155
1,Right,4,0.504221,1.000224,-0.042348
1,Right,5,0.460329,0.970538,-0.035007
1,Right,6,0.483707,0.995693,-0.046042
1,Right,7,0.498972,1.001660,-0.051248
1,Right,8,0.506800,1.005091,-0.054516
1,Right,9,0.452582,0.995476,-0.029200
1,Right,10,0.482166,1.021060,-0.037957
1,Right,11,0.495300,1.013191,-0.038689
1,Right,12,0.497909,1.005471,-0.039971
1,Right,13,0.449924,1.013700,-0.023653
1,Right,14,0.478210,1.035039,-0.031350
1,Right,15,0.489656,1.023100,-0.029636
1,Right,16,0.491246,1.014398,-0.028915
1,Right,17,0.450441,1.026655,-0.019273
1,Right,18,0.474374,1.041517,-0.026401
1,Right,19,0.484189,1.033823,-0.026353
1,Right,20,0.485750,1.026904,-0.025972
