hand_index,handedness,lm_index,x,y,z
0,Right,0,0.438791,0.448905,-0.000000
0,Right,1,0.459563,0.418670,-0.000828
0,Right,2,0.468012,0.380082,0.000307
0,Right,3,0.466117,0.347444,0.000054
0,Right,4,0.457346,0.336651,-0.000499
0,Right,5,0.457887,0.344709,0.007859
0,Right,6,0.453985,0.308602,0.006047
0,Right,7,0.452658,0.287405,0.002243
0,Right,8,0.451031,0.268279,-0.001272
0,Right,9,0.446830,0.346713,0.005180
0,Right,10,0.441147,0.310202,0.000365
0,Right,11,0.444975,0.322446,-0.004163
0,Right,12,0.446542,0.339530,-0.006511
0,Right,13,0.436701,0.354604,0.001825
0,Right,14,0.432049,0.320675,-0.003542
0,Right,15,0.438195,0.332417,-0.006116
0,Right,16,0.440424,0.349459,-0.006703
0,Right,17,0.427143,0.366117,-0.001840
0,Right,18,0.424949,0.340970,-0.005337
0,Right,19,0.430438,0.349249,-0.005948
0,Right,20,0.433871,0.363461,-0.005873
