hand_index,handedness,lm_index,x,y,z
0,Right,0,0.314635,0.587952,-0.000000
0,Right,1,0.323971,0.557527,-0.004494
0,Right,2,0.321386,0.519031,-0.004684
0,Right,3,0.310641,0.494821,-0.005226
0,Right,4,0.296449,0.498895,-0.005582
0,Right,5,0.298780,0.489139,0.003635
0,Right,6,0.284670,0.460097,0.000101
0,Right,7,0.275437,0.447783,-0.004865
0,Right,8,0.266071,0.440505,-0.008746
0,Right,9,0.289061,0.503606,0.003202
0,Right,10,0.278606,0.484675,-0.002402
0,Right,11,0.288321,0.499994,-0.006121
0,Right,12,0.295649,0.512444,-0.007740
0,Right,13,0.281861,0.521495,0.001783
0,Right,14,0.271205,0.503897,-0.004198
0,Right,15,0.280812,0.515183,-0.004580
0,Right,16,0.287861,0.524668,-0.003551
0,Right,17,0.276651,0.541182,-0.000282
0,Right,18,0.267676,0.526270,-0.003693
0,Right,19,0.275380,0.532304,-0.002345
0,Right,20,0.282473,0.538557,-0.000785
