hand_index,handedness,lm_index,x,y,z
0,Right,0,0.360401,0.456870,0.000000
0,Right,1,0.384644,0.427807,-0.003517
0,Right,2,0.395433,0.382881,-0.002619
0,Right,3,0.395169,0.343038,-0.002796
0,Right,4,0.380321,0.333216,-0.002962
0,Right,5,0.380151,0.336678,0.009317
0,Right,6,0.377900,0.296116,0.008440
0,Right,7,0.377667,0.270670,0.004530
0,Right,8,0.376552,0.248607,0.000386
0,Right,9,0.366544,0.338132,0.007442
0,Right,10,0.363211,0.294273,0.001596
0,Right,11,0.369505,0.312318,-0.003926
0,Right,12,0.371599,0.335253,-0.006440
0,Right,13,0.354034,0.345894,0.004646
0,Right,14,0.350889,0.307640,-0.001890
0,Right,15,0.360084,0.324161,-0.005062
0,Right,16,0.362432,0.346297,-0.005544
0,Right,17,0.342197,0.358303,0.001240
0,Right,18,0.342507,0.328569,-0.003016
0,Right,19,0.349806,0.339519,-0.003878
0,Right,20,0.353016,0.357281,-0.003904
