hand_index,handedness,lm_index,x,y,z
0,Left,0,0.677277,0.577961,-0.000000
0,Left,1,0.639020,0.523145,-0.024908
0,Left,2,0.610394,0.452870,-0.038214
0,Left,3,0.599246,0.389864,-0.047841
0,Left,4,0.612711,0.351461,-0.051225
0,Left,5,0.643885,0.369507,-0.022125
0,Left,6,0.629792,0.337332,-0.044172
0,Left,7,0.630212,0.400655,-0.051379
0,Left,8,0.639177,0.405136,-0.054679
0,Left,9,0.672697,0.380071,-0.015652
0,Left,10,0.655326,0.356861,-0.039119
0,Left,11,0.651272,0.435683,-0.039550
0,Left,12,0.661606,0.426904,-0.036014
0,Left,13,0.700375,0.400496,-0.012791
0,Left,14,0.683414,0.386370,-0.034982
0,Left,15,0.674721,0.455767,-0.024472
0,Left,16,0.686350,0.449430,-0.013363
0,Left,17,0.723403,0.422582,-0.011910
0,Left,18,0.708380,0.413988,-0.021918
0,Left,19,0.698383,0.458710,-0.014319
0,Left,20,0.708031,0.459312,-0.006514
