hand_index,handedness,lm_index,x,y,z
0,Left,0,0.831921,0.566475,-0.000000
0,Left,1,0.801812,0.501408,-0.022523
0,Left,2,0.773340,0.416482,-0.030711
0,Left,3,0.761268,0.345161,-0.036819
0,Left,4,0.772606,0.301367,-0.036227
0,Left,5,0.800101,0.335589,-0.002162
0,Left,6,0.793227,0.278373,-0.023332
0,Left,7,0.792400,0.344394,-0.031538
0,Left,8,0.795775,0.365239,-0.033602
0,Left,9,0.825819,0.348183,0.003279
0,Left,10,0.820684,0.295893,-0.020602
0,Left,11,0.814053,0.375427,-0.023472
0,Left,12,0.816095,0.382338,-0.019234
0,Left,13,0.850820,0.371634,0.003698
0,Left,14,0.847259,0.332329,-0.020142
0,Left,15,0.836639,0.404642,-0.012072
0,Left,16,0.839599,0.411441,-0.000092
0,Left,17,0.873348,0.398223,0.002207
0,Left,18,0.869916,0.370006,-0.008878
0,Left,19,0.857320,0.416970,-0.001206
0,Left,20,0.858810,0.424802,0.008161
