hand_index,handedness,lm_index,x,y,z
0,Right,0,0.304218,0.756817,-0.000000
0,Right,1,0.365828,0.697161,-0.042361
0,Right,2,0.406444,0.552202,-0.060456
0,Right,3,0.423326,0.409330,-0.076791
0,Right,4,0.406365,0.293217,-0.086102
0,Right,5,0.366397,0.354421,-0.027063
0,Right,6,0.354812,0.206175,-0.076562
0,Right,7,0.364272,0.315085,-0.100640
0,Right,8,0.367662,0.407124,-0.107623
0,Right,9,0.306312,0.358160,-0.025116
0,Right,10,0.290532,0.206272,-0.072874
0,Right,11,0.309444,0.353058,-0.081430
0,Right,12,0.319172,0.429163,-0.075598
0,Right,13,0.248159,0.389760,-0.031608
0,Right,14,0.227258,0.256033,-0.078354
0,Right,15,0.251690,0.389760,-0.064483
0,Right,16,0.263956,0.464055,-0.042909
0,Right,17,0.193725,0.449675,-0.041923
0,Right,18,0.172943,0.348627,-0.073240
0,Right,19,0.200091,0.428260,-0.062299
0,Right,20,0.215948,0.488111,-0.045560
