hand_index,handedness,lm_index,x,y,z
0,Right,0,0.291597,0.532536,-0.000000
0,Right,1,0.314021,0.494213,-0.008857
0,Right,2,0.327339,0.440216,-0.012467
0,Right,3,0.332309,0.389892,-0.016877
0,Right,4,0.323616,0.351682,-0.020516
0,Right,5,0.310843,0.389670,-0.000996
0,Right,6,0.309906,0.331887,-0.013030
0,Right,7,0.312272,0.336084,-0.021627
0,Right,8,0.312570,0.364652,-0.024760
0,Right,9,0.292553,0.390391,-0.001598
0,Right,10,0.289526,0.326634,-0.011550
0,Right,11,0.291963,0.346152,-0.016727
0,Right,12,0.294573,0.376663,-0.018009
0,Right,13,0.275288,0.400496,-0.004260
0,Right,14,0.271365,0.343286,-0.013183
0,Right,15,0.275240,0.361709,-0.012870
0,Right,16,0.278240,0.391552,-0.010548
0,Right,17,0.257888,0.418757,-0.008047
0,Right,18,0.253009,0.378631,-0.014099
0,Right,19,0.256961,0.385780,-0.012897
0,Right,20,0.260362,0.404124,-0.010375
