hand_index,handedness,lm_index,x,y,z
0,Right,0,0.400040,0.581244,-0.000000
0,Right,1,0.420009,0.543140,-0.007208
0,Right,2,0.424400,0.493753,-0.010480
0,Right,3,0.420098,0.455861,-0.014302
0,Right,4,0.410644,0.427878,-0.017717
0,Right,5,0.407223,0.459866,-0.005218
0,Right,6,0.393766,0.415228,-0.015860
0,Right,7,0.400343,0.419270,-0.024331
0,Right,8,0.405278,0.434357,-0.029254
0,Right,9,0.394676,0.472174,-0.007366
0,Right,10,0.380040,0.423830,-0.018333
0,Right,11,0.389880,0.436003,-0.026179
0,Right,12,0.396219,0.453843,-0.031047
0,Right,13,0.382891,0.490412,-0.010866
0,Right,14,0.370301,0.450941,-0.021411
0,Right,15,0.380683,0.462460,-0.026124
0,Right,16,0.386339,0.480481,-0.028321
0,Right,17,0.370900,0.512567,-0.015119
0,Right,18,0.362894,0.490328,-0.023493
0,Right,19,0.370550,0.495713,-0.027089
0,Right,20,0.376123,0.505894,-0.029182
