hand_index,handedness,lm_index,x,y,z
0,Left,0,0.734531,0.565265,-0.000000
0,Left,1,0.706012,0.531463,-0.015873
0,Left,2,0.684955,0.478110,-0.024096
0,Left,3,0.675316,0.431964,-0.030644
0,Left,4,0.683583,0.401168,-0.032740
0,Left,5,0.705675,0.411426,-0.011230
0,Left,6,0.700133,0.382617,-0.028403
0,Left,7,0.699096,0.429330,-0.034733
0,Left,8,0.702362,0.438416,-0.036894
0,Left,9,0.726048,0.420518,-0.008304
0,Left,10,0.719185,0.399589,-0.024381
0,Left,11,0.716137,0.454393,-0.024905
0,Left,12,0.719972,0.450577,-0.022136
0,Left,13,0.747213,0.434305,-0.008391
0,Left,14,0.739634,0.415682,-0.023477
0,Left,15,0.733743,0.466191,-0.015392
0,Left,16,0.738711,0.466068,-0.006674
0,Left,17,0.765965,0.449950,-0.009922
0,Left,18,0.757697,0.432594,-0.016193
0,Left,19,0.750640,0.466004,-0.009107
0,Left,20,0.754430,0.470478,-0.001856
