hand_index,handedness,lm_index,x,y,z
0,Left,0,0.686063,0.594805,-0.000000
0,Left,1,0.632884,0.523524,-0.017687
0,Left,2,0.599658,0.420519,-0.022511
0,Left,3,0.586095,0.340479,-0.026774
0,Left,4,0.591481,0.292404,-0.023962
0,Left,5,0.633529,0.329487,0.003570
0,Left,6,0.610304,0.272965,-0.021172
0,Left,7,0.613209,0.347575,-0.032701
0,Left,8,0.625058,0.364709,-0.037538
0,Left,9,0.662425,0.338868,0.004422
0,Left,10,0.636333,0.292582,-0.020905
0,Left,11,0.635393,0.381633,-0.021756
0,Left,12,0.651120,0.383277,-0.016005
0,Left,13,0.692181,0.359940,-0.000558
0,Left,14,0.669302,0.324757,-0.024102
0,Left,15,0.662256,0.405026,-0.011797
0,Left,16,0.677728,0.408111,0.002694
0,Left,17,0.720938,0.387627,-0.007970
0,Left,18,0.698622,0.363889,-0.018195
0,Left,19,0.688686,0.415172,-0.008841
0,Left,20,0.701022,0.420833,0.001708
