hand_index,handedness,lm_index,x,y,z
0,Left,0,0.471887,0.936325,-0.000000
0,Left,1,0.399262,0.939060,0.022506
0,Left,2,0.351178,0.900270,0.028097
0,Left,3,0.310282,0.886313,0.021927
0,Left,4,0.272976,0.873365,0.012770
0,Left,5,0.360006,0.722994,0.050760
0,Left,6,0.309796,0.679776,0.045819
0,Left,7,0.268109,0.685409,0.032406
0,Left,8,0.234480,0.704162,0.022024
0,Left,9,0.371043,0.699315,0.024458
0,Left,10,0.305759,0.643691,0.023384
0,Left,11,0.257437,0.662404,0.008990
0,Left,12,0.224535,0.699766,-0.003260
0,Left,13,0.380365,0.695632,-0.004503
0,Left,14,0.320807,0.630057,-0.008186
0,Left,15,0.269617,0.648895,-0.021212
0,Left,16,0.234746,0.684981,-0.031438
0,Left,17,0.386062,0.710952,-0.033382
0,Left,18,0.336298,0.646194,-0.037166
0,Left,19,0.295864,0.650871,-0.040934
0,Left,20,0.265007,0.675331,-0.044676
