hand_index,handedness,lm_index,x,y,z
0,Left,0,0.735802,0.634898,-0.000000
0,Left,1,0.681942,0.632780,-0.005413
0,Left,2,0.635822,0.597458,-0.011613
0,Left,3,0.601487,0.581729,-0.021299
0,Left,4,0.572621,0.559760,-0.031212
0,Left,5,0.642684,0.469981,0.009351
0,Left,6,0.617090,0.408086,-0.005401
0,Left,7,0.591964,0.388616,-0.021381
0,Left,8,0.567464,0.385388,-0.031622
0,Left,9,0.657520,0.454134,0.000849
0,Left,10,0.629282,0.383065,-0.014281
0,Left,11,0.600865,0.369738,-0.030086
0,Left,12,0.575248,0.378463,-0.039269
0,Left,13,0.675563,0.453013,-0.010833
0,Left,14,0.650771,0.381093,-0.023854
0,Left,15,0.623333,0.367527,-0.035662
0,Left,16,0.598518,0.372773,-0.041496
0,Left,17,0.695968,0.466484,-0.023897
0,Left,18,0.673619,0.405083,-0.035033
0,Left,19,0.648418,0.377334,-0.043514
0,Left,20,0.624574,0.364929,-0.048189
