hand_index,handedness,lm_index,x,y,z
0,Left,0,0.525359,0.752740,-0.000000
0,Left,1,0.466109,0.737887,-0.006260
0,Left,2,0.415125,0.695248,-0.011622
0,Left,3,0.379187,0.658116,-0.022151
0,Left,4,0.348555,0.624109,-0.032118
0,Left,5,0.435928,0.542124,0.020235
0,Left,6,0.400618,0.481968,0.003514
0,Left,7,0.367570,0.488324,-0.016247
0,Left,8,0.342222,0.509851,-0.028604
0,Left,9,0.447158,0.513304,0.011167
0,Left,10,0.404711,0.437868,-0.001647
0,Left,11,0.368865,0.439274,-0.018767
0,Left,12,0.340271,0.464465,-0.030217
0,Left,13,0.462562,0.496964,-0.002323
0,Left,14,0.424339,0.412803,-0.015209
0,Left,15,0.386721,0.412460,-0.027100
0,Left,16,0.357263,0.437378,-0.033493
0,Left,17,0.484609,0.495311,-0.017672
0,Left,18,0.451324,0.416920,-0.026229
0,Left,19,0.417885,0.398404,-0.029915
0,Left,20,0.388152,0.402895,-0.031644
