hand_index,handedness,lm_index,x,y,z
0,Right,0,0.456516,0.520065,0.000000
0,Right,1,0.456955,0.477214,0.007950
0,Right,2,0.461516,0.433739,0.006444
0,Right,3,0.462739,0.402495,0.003048
0,Right,4,0.456455,0.380076,-0.001198
0,Right,5,0.466149,0.415180,-0.012587
0,Right,6,0.493370,0.378675,-0.022362
0,Right,7,0.511301,0.365382,-0.026092
0,Right,8,0.525081,0.359063,-0.027517
0,Right,9,0.467600,0.429414,-0.021658
0,Right,10,0.497395,0.386390,-0.032718
0,Right,11,0.519881,0.373071,-0.035872
0,Right,12,0.536919,0.368165,-0.037015
0,Right,13,0.470734,0.450937,-0.029278
0,Right,14,0.497488,0.410762,-0.039922
0,Right,15,0.517721,0.405091,-0.042787
0,Right,16,0.533024,0.404184,-0.043379
0,Right,17,0.475834,0.476518,-0.035538
0,Right,18,0.494302,0.447106,-0.043193
0,Right,19,0.505705,0.445365,-0.043987
0,Right,20,0.514353,0.447947,-0.043731
1,Left,0,0.651512,0.799104,-0.000000
1,Left,1,0.615161,0.799543,-0.004408
1,Left,2,0.583158,0.774753,-0.012098
1,Left,3,0.558042,0.764410,-0.022046
1,Left,4,0.535646,0.755324,-0.032515
1,Left,5,0.587139,0.689622,-0.004669
1,Left,6,0.563922,0.644025,-0.020727
1,Left,7,0.540725,0.643931,-0.033970
1,Left,8,0.522221,0.653139,-0.041990
1,Left,9,0.598702,0.680107,-0.011806
1,Left,10,0.571003,0.624765,-0.027710
1,Left,11,0.543596,0.633419,-0.039014
1,Left,12,0.525745,0.650057,-0.045100
1,Left,13,0.611470,0.684437,-0.020726
1,Left,14,0.585748,0.629736,-0.033739
1,Left,15,0.558028,0.633541,-0.042176
1,Left,16,0.538373,0.646429,-0.046275
1,Left,17,0.624014,0.701016,-0.030214
1,Left,18,0.598257,0.669180,-0.041171
1,Left,19,0.574970,0.659554,-0.047662
1,Left,20,0.556580,0.654917,-0.051152
