hand_index,handedness,lm_index,x,y,z
0,Left,0,0.671755,0.319264,-0.000000
0,Left,1,0.641780,0.319960,-0.009565
0,Left,2,0.612048,0.297638,-0.016690
0,Left,3,0.590707,0.281303,-0.024399
0,Left,4,0.574247,0.261304,-0.031178
0,Left,5,0.623431,0.220001,-0.004103
0,Left,6,0.607411,0.170688,-0.016568
0,Left,7,0.592480,0.170752,-0.026287
0,Left,8,0.583149,0.186324,-0.031330
0,Left,9,0.634534,0.209277,-0.005364
0,Left,10,0.612585,0.158133,-0.017831
0,Left,11,0.594262,0.164589,-0.025744
0,Left,12,0.584409,0.186334,-0.028575
0,Left,13,0.646671,0.206685,-0.008858
0,Left,14,0.625587,0.154366,-0.018636
0,Left,15,0.606225,0.160705,-0.023282
0,Left,16,0.593964,0.178145,-0.024138
0,Left,17,0.660471,0.212389,-0.013442
0,Left,18,0.639264,0.182649,-0.021799
0,Left,19,0.621008,0.175070,-0.026141
0,Left,20,0.607286,0.175075,-0.027296
