hand_index,handedness,lm_index,x,y,z
0,Left,0,0.749119,0.635601,-0.000000
0,Left,1,0.699180,0.636860,-0.008633
0,Left,2,0.654299,0.599854,-0.016188
0,Left,3,0.620557,0.581950,-0.026027
0,Left,4,0.591705,0.561889,-0.035806
0,Left,5,0.662772,0.471811,0.002149
0,Left,6,0.638791,0.409833,-0.013345
0,Left,7,0.614139,0.392350,-0.028495
0,Left,8,0.590834,0.389719,-0.037818
0,Left,9,0.678626,0.456634,-0.003877
0,Left,10,0.651581,0.384342,-0.019599
0,Left,11,0.624624,0.372191,-0.034041
0,Left,12,0.600931,0.381236,-0.041994
0,Left,13,0.697080,0.456990,-0.012914
0,Left,14,0.672732,0.385065,-0.026300
0,Left,15,0.646118,0.371618,-0.037742
0,Left,16,0.622026,0.376596,-0.043122
0,Left,17,0.717195,0.472219,-0.023300
0,Left,18,0.695605,0.409176,-0.033732
0,Left,19,0.671526,0.381232,-0.041803
0,Left,20,0.648474,0.368831,-0.046275
