hand_index,handedness,lm_index,x,y,z
0,Left,0,0.470355,0.685805,-0.000000
0,Left,1,0.435474,0.657007,-0.006926
0,Left,2,0.415188,0.588737,-0.010686
0,Left,3,0.404805,0.532596,-0.016783
0,Left,4,0.393648,0.491920,-0.020421
0,Left,5,0.438240,0.531220,0.005455
0,Left,6,0.419112,0.499528,-0.012768
0,Left,7,0.418294,0.546237,-0.028447
0,Left,8,0.422003,0.582934,-0.036578
0,Left,9,0.457877,0.514916,0.001751
0,Left,10,0.433900,0.454551,-0.009069
0,Left,11,0.419650,0.417927,-0.018389
0,Left,12,0.407320,0.378960,-0.025131
0,Left,13,0.480187,0.514391,-0.005683
0,Left,14,0.470040,0.442797,-0.015817
0,Left,15,0.463405,0.395052,-0.021245
0,Left,16,0.454274,0.350256,-0.024209
0,Left,17,0.504736,0.524385,-0.014513
0,Left,18,0.516918,0.476179,-0.017368
0,Left,19,0.519153,0.442513,-0.017146
0,Left,20,0.515757,0.403730,-0.017442
