hand_index,handedness,lm_index,x,y,z
0,Left,0,0.623370,0.760683,-0.000000
0,Left,1,0.582900,0.725654,-0.016122
0,Left,2,0.561394,0.642707,-0.022429
0,Left,3,0.544567,0.575436,-0.029936
0,Left,4,0.529839,0.528283,-0.034113
0,Left,5,0.580796,0.587990,-0.000101
0,Left,6,0.568322,0.543503,-0.026847
0,Left,7,0.570246,0.591977,-0.046152
0,Left,8,0.574706,0.637384,-0.054601
0,Left,9,0.602247,0.569712,-0.000464
0,Left,10,0.587343,0.505253,-0.016188
0,Left,11,0.583402,0.462074,-0.026284
0,Left,12,0.579899,0.416525,-0.032734
0,Left,13,0.625420,0.568938,-0.006509
0,Left,14,0.616901,0.492827,-0.019650
0,Left,15,0.613076,0.445175,-0.024056
0,Left,16,0.608085,0.396881,-0.025469
0,Left,17,0.649342,0.582510,-0.015129
0,Left,18,0.651260,0.525591,-0.018682
0,Left,19,0.648718,0.492177,-0.017668
0,Left,20,0.644253,0.457973,-0.016853
