hand_index,handedness,lm_index,x,y,z
0,Right,0,0.403143,0.605657,-0.000000
0,Right,1,0.427033,0.577535,-0.007713
0,Right,2,0.437285,0.528453,-0.010668
0,Right,3,0.435359,0.483675,-0.014064
0,Right,4,0.433536,0.452016,-0.017152
0,Right,5,0.424324,0.490601,-0.003822
0,Right,6,0.423769,0.447899,-0.015075
0,Right,7,0.424169,0.456439,-0.024097
0,Right,8,0.424953,0.469741,-0.029411
0,Right,9,0.411642,0.493937,-0.006050
0,Right,10,0.407420,0.444526,-0.013712
0,Right,11,0.405813,0.415784,-0.021037
0,Right,12,0.403966,0.390117,-0.026834
0,Right,13,0.400289,0.508274,-0.010340
0,Right,14,0.394517,0.462772,-0.018869
0,Right,15,0.391541,0.434320,-0.024561
0,Right,16,0.390295,0.407416,-0.028548
0,Right,17,0.389591,0.530007,-0.015458
0,Right,18,0.383096,0.500674,-0.022899
0,Right,19,0.381288,0.479874,-0.026309
0,Right,20,0.381430,0.457554,-0.028742
