hand_index,handedness,lm_index,x,y,z
0,Right,0,0.325610,0.713299,-0.000000
0,Right,1,0.349728,0.684500,-0.016563
0,Right,2,0.357902,0.635906,-0.023300
0,Right,3,0.350935,0.590074,-0.028717
0,Right,4,0.348458,0.551761,-0.032594
0,Right,5,0.331242,0.588319,-0.012269
0,Right,6,0.328224,0.534968,-0.029081
0,Right,7,0.330395,0.554553,-0.041202
0,Right,8,0.331970,0.580330,-0.046514
0,Right,9,0.311043,0.589062,-0.009937
0,Right,10,0.303027,0.530328,-0.019742
0,Right,11,0.294674,0.503076,-0.027512
0,Right,12,0.286623,0.479339,-0.032860
0,Right,13,0.294949,0.600306,-0.010685
0,Right,14,0.286669,0.549340,-0.019348
0,Right,15,0.279864,0.519886,-0.023980
0,Right,16,0.274352,0.491430,-0.026643
0,Right,17,0.281087,0.621375,-0.013117
0,Right,18,0.274112,0.582394,-0.018060
0,Right,19,0.270655,0.560157,-0.018676
0,Right,20,0.267927,0.538558,-0.018761
