hand_index,handedness,lm_index,x,y,z
0,Right,0,0.437527,0.534676,0.000000
0,Right,1,0.467891,0.498206,-0.007403
0,Right,2,0.481871,0.438801,-0.009065
0,Right,3,0.482037,0.386782,-0.012053
0,Right,4,0.483863,0.348817,-0.014631
0,Right,5,0.466368,0.389526,0.001463
0,Right,6,0.467595,0.335989,-0.012725
0,Right,7,0.469669,0.347570,-0.024755
0,Right,8,0.470609,0.367315,-0.031411
0,Right,9,0.452770,0.387856,-0.001893
0,Right,10,0.452621,0.326417,-0.010483
0,Right,11,0.454093,0.287534,-0.019813
0,Right,12,0.454077,0.254273,-0.026886
0,Right,13,0.439005,0.400440,-0.008143
0,Right,14,0.437465,0.344734,-0.017132
0,Right,15,0.436885,0.307798,-0.024278
0,Right,16,0.437816,0.274877,-0.029048
0,Right,17,0.424107,0.424063,-0.015496
0,Right,18,0.421811,0.386375,-0.022945
0,Right,19,0.421234,0.360129,-0.026559
0,Right,20,0.421753,0.333648,-0.029016
