hand_index,handedness,lm_index,x,y,z
0,Left,0,0.690270,1.047701,-0.000000
0,Left,1,0.654564,0.967492,-0.032068
0,Left,2,0.635927,0.826562,-0.043186
0,Left,3,0.643954,0.720309,-0.054778
0,Left,4,0.672236,0.654724,-0.064221
0,Left,5,0.657565,0.731178,-0.022467
0,Left,6,0.634078,0.588643,-0.048726
0,Left,7,0.618297,0.504716,-0.063009
0,Left,8,0.612354,0.430396,-0.071055
0,Left,9,0.709662,0.738222,-0.022672
0,Left,10,0.698981,0.593987,-0.057356
0,Left,11,0.694196,0.493491,-0.078409
0,Left,12,0.692468,0.406206,-0.087762
0,Left,13,0.759487,0.776308,-0.026438
0,Left,14,0.759717,0.778257,-0.076624
0,Left,15,0.730707,0.882123,-0.084805
0,Left,16,0.704764,0.950732,-0.075233
0,Left,17,0.803740,0.832494,-0.032171
0,Left,18,0.798023,0.844918,-0.070569
0,Left,19,0.769941,0.915512,-0.070926
0,Left,20,0.740892,0.965315,-0.061069
