hand_index,handedness,lm_index,x,y,z
0,Left,0,0.620560,0.873361,-0.000000
0,Left,1,0.584311,0.795255,-0.016073
0,Left,2,0.571328,0.683233,-0.019704
0,Left,3,0.580558,0.601906,-0.025938
0,Left,4,0.593906,0.544179,-0.031436
0,Left,5,0.593100,0.617847,0.000694
0,Left,6,0.577798,0.518487,-0.014985
0,Left,7,0.566238,0.461286,-0.024989
0,Left,8,0.560784,0.408881,-0.030607
0,Left,9,0.627191,0.620389,-0.003446
0,Left,10,0.616052,0.510662,-0.023285
0,Left,11,0.609794,0.444973,-0.035402
0,Left,12,0.607908,0.389236,-0.040442
0,Left,13,0.660695,0.644805,-0.011090
0,Left,14,0.640972,0.607467,-0.044205
0,Left,15,0.618419,0.682463,-0.049719
0,Left,16,0.605713,0.737261,-0.043109
0,Left,17,0.691707,0.682536,-0.019815
0,Left,18,0.671589,0.649455,-0.043295
0,Left,19,0.649563,0.698455,-0.041440
0,Left,20,0.637665,0.742557,-0.034006
