hand_index,handedness,lm_index,x,y,z
0,Right,0,0.334548,0.477853,0.000000
0,Right,1,0.342290,0.433897,-0.008790
0,Right,2,0.334992,0.385284,-0.007919
0,Right,3,0.318716,0.355652,-0.006935
0,Right,4,0.306802,0.333231,-0.005261
0,Right,5,0.326775,0.367200,0.002723
0,Right,6,0.316165,0.323590,-0.001604
0,Right,7,0.309647,0.298143,-0.004911
0,Right,8,0.302514,0.276860,-0.007214
0,Right,9,0.314965,0.380962,0.001823
0,Right,10,0.300397,0.335553,-0.003602
0,Right,11,0.291955,0.309145,-0.008416
0,Right,12,0.282173,0.285434,-0.010866
0,Right,13,0.305999,0.404383,-0.001103
0,Right,14,0.296837,0.384239,-0.013666
0,Right,15,0.308730,0.405791,-0.017605
0,Right,16,0.316819,0.414675,-0.016448
0,Right,17,0.298434,0.431396,-0.004603
0,Right,18,0.292200,0.415222,-0.015309
0,Right,19,0.301357,0.428687,-0.016796
0,Right,20,0.308269,0.435691,-0.015787
