hand_index,handedness,lm_index,x,y,z
0,Left,0,0.611636,0.649453,-0.000000
0,Left,1,0.568669,0.694106,-0.005674
0,Left,2,0.523180,0.711084,-0.013040
0,Left,3,0.492193,0.735456,-0.023905
0,Left,4,0.466704,0.748497,-0.034215
0,Left,5,0.483025,0.598616,0.000823
0,Left,6,0.434851,0.605377,-0.018840
0,Left,7,0.405083,0.631001,-0.033708
0,Left,8,0.383633,0.656017,-0.042660
0,Left,9,0.492283,0.574071,-0.007381
0,Left,10,0.446798,0.635360,-0.031079
0,Left,11,0.453137,0.702886,-0.040213
0,Left,12,0.469826,0.736645,-0.041830
0,Left,13,0.509031,0.563352,-0.018736
0,Left,14,0.466414,0.621986,-0.040993
0,Left,15,0.468182,0.688858,-0.042024
0,Left,16,0.480130,0.725522,-0.037094
0,Left,17,0.530492,0.565266,-0.031354
0,Left,18,0.498407,0.604922,-0.045514
0,Left,19,0.488306,0.652577,-0.045771
0,Left,20,0.489031,0.686226,-0.042218
