hand_index,handedness,lm_index,x,y,z
0,Left,0,0.728163,0.593112,-0.000001
0,Left,1,0.688496,0.618972,-0.019919
0,Left,2,0.644271,0.630653,-0.038935
0,Left,3,0.618839,0.652240,-0.058637
0,Left,4,0.598633,0.667733,-0.078807
0,Left,5,0.616056,0.496722,-0.033371
0,Left,6,0.572750,0.511358,-0.063008
0,Left,7,0.549035,0.540245,-0.083229
0,Left,8,0.530674,0.568442,-0.094626
0,Left,9,0.638478,0.467639,-0.037644
0,Left,10,0.602388,0.543484,-0.072030
0,Left,11,0.606169,0.631124,-0.084912
0,Left,12,0.617277,0.684246,-0.088338
0,Left,13,0.669720,0.465619,-0.044327
0,Left,14,0.639251,0.533000,-0.078498
0,Left,15,0.639012,0.616051,-0.080626
0,Left,16,0.644378,0.669152,-0.074538
0,Left,17,0.702549,0.477963,-0.052384
0,Left,18,0.681764,0.512826,-0.076650
0,Left,19,0.671736,0.564602,-0.076815
0,Left,20,0.665240,0.603659,-0.071738
