hand_index,handedness,lm_index,x,y,z
0,Left,0,0.643160,0.619941,-0.000000
0,Left,1,0.603335,0.655595,-0.012439
0,Left,2,0.558922,0.676602,-0.026385
0,Left,3,0.531168,0.703259,-0.043421
0,Left,4,0.506898,0.715482,-0.060179
0,Left,5,0.518189,0.558332,-0.011997
0,Left,6,0.467477,0.559284,-0.039131
0,Left,7,0.440778,0.584055,-0.059053
0,Left,8,0.419413,0.611079,-0.070374
0,Left,9,0.532645,0.532525,-0.019136
0,Left,10,0.489549,0.592256,-0.052199
0,Left,11,0.497997,0.670483,-0.065519
0,Left,12,0.513975,0.715639,-0.068638
0,Left,13,0.554852,0.521364,-0.029702
0,Left,14,0.514410,0.573700,-0.061000
0,Left,15,0.518234,0.652306,-0.063061
0,Left,16,0.529114,0.700973,-0.056782
0,Left,17,0.580694,0.522383,-0.041598
0,Left,18,0.550253,0.550412,-0.062070
0,Left,19,0.541920,0.603610,-0.062153
0,Left,20,0.541768,0.644466,-0.057260
