hand_index,handedness,lm_index,x,y,z
0,Left,0,0.548072,0.515982,-0.000000
0,Left,1,0.504431,0.553588,-0.013151
0,Left,2,0.454313,0.569356,-0.027722
0,Left,3,0.418399,0.592475,-0.045544
0,Left,4,0.382932,0.609646,-0.064076
0,Left,5,0.418473,0.459283,-0.016444
0,Left,6,0.357787,0.440874,-0.041991
0,Left,7,0.321550,0.459513,-0.059377
0,Left,8,0.295502,0.477719,-0.069659
0,Left,9,0.430920,0.434907,-0.025725
0,Left,10,0.366519,0.458886,-0.061570
0,Left,11,0.368175,0.541858,-0.078608
0,Left,12,0.381256,0.595572,-0.084016
0,Left,13,0.452162,0.416338,-0.037849
0,Left,14,0.394894,0.434307,-0.073705
0,Left,15,0.387704,0.519031,-0.083833
0,Left,16,0.393369,0.575529,-0.082539
0,Left,17,0.478613,0.399428,-0.050688
0,Left,18,0.432190,0.379884,-0.075599
0,Left,19,0.405968,0.423843,-0.080920
0,Left,20,0.392064,0.465344,-0.080654
