hand_index,handedness,lm_index,x,y,z
0,Left,0,0.535043,0.615509,-0.000000
0,Left,1,0.468263,0.672107,0.021357
0,Left,2,0.420645,0.687800,0.021153
0,Left,3,0.388700,0.715301,0.010720
0,Left,4,0.358377,0.735831,-0.001267
0,Left,5,0.392149,0.546915,0.030250
0,Left,6,0.341183,0.590747,0.018104
0,Left,7,0.324263,0.628356,0.003864
0,Left,8,0.316402,0.666080,-0.006162
0,Left,9,0.399607,0.525891,0.005837
0,Left,10,0.338491,0.621368,-0.011773
0,Left,11,0.338243,0.691379,-0.026841
0,Left,12,0.349499,0.739056,-0.035797
0,Left,13,0.411211,0.527383,-0.019538
0,Left,14,0.348924,0.606901,-0.036576
0,Left,15,0.341715,0.678021,-0.042277
0,Left,16,0.345961,0.726637,-0.043855
0,Left,17,0.423774,0.548069,-0.043974
0,Left,18,0.376474,0.576466,-0.055735
0,Left,19,0.349329,0.619704,-0.057077
0,Left,20,0.331032,0.661039,-0.056950
