hand_index,handedness,lm_index,x,y,z
0,Left,0,0.478612,0.717492,-0.000001
0,Left,1,0.412722,0.683556,0.015788
0,Left,2,0.364861,0.628782,0.017275
0,Left,3,0.325630,0.585773,0.007189
0,Left,4,0.294902,0.544228,-0.005475
0,Left,5,0.393239,0.489345,0.042090
0,Left,6,0.344967,0.442354,0.031851
0,Left,7,0.311535,0.465174,0.016790
0,Left,8,0.291997,0.495900,0.006907
0,Left,9,0.408550,0.463053,0.020171
0,Left,10,0.344086,0.403796,0.010208
0,Left,11,0.310968,0.447543,-0.006257
0,Left,12,0.296812,0.498648,-0.016811
0,Left,13,0.425554,0.449684,-0.004179
0,Left,14,0.358911,0.385640,-0.017062
0,Left,15,0.318000,0.435291,-0.028428
0,Left,16,0.300871,0.494019,-0.033984
0,Left,17,0.440321,0.449774,-0.028378
0,Left,18,0.379083,0.391487,-0.038382
0,Left,19,0.335529,0.405792,-0.040930
0,Left,20,0.309913,0.438924,-0.041428
