hand_index,handedness,lm_index,x,y,z
0,Left,0,0.763936,0.737346,-0.000001
0,Left,1,0.692755,0.692654,-0.020419
0,Left,2,0.632464,0.624777,-0.034688
0,Left,3,0.590799,0.565612,-0.054296
0,Left,4,0.575546,0.494691,-0.071698
0,Left,5,0.668154,0.477367,0.008996
0,Left,6,0.631123,0.375897,-0.021168
0,Left,7,0.597919,0.396300,-0.047594
0,Left,8,0.580226,0.444050,-0.062170
0,Left,9,0.691586,0.453493,0.003312
0,Left,10,0.644704,0.341013,-0.030067
0,Left,11,0.608851,0.377751,-0.058599
0,Left,12,0.595250,0.441210,-0.072611
0,Left,13,0.722006,0.440444,-0.008579
0,Left,14,0.679559,0.324403,-0.039017
0,Left,15,0.639123,0.356667,-0.059885
0,Left,16,0.622110,0.425577,-0.066874
0,Left,17,0.760137,0.444409,-0.022924
0,Left,18,0.724608,0.346881,-0.044426
0,Left,19,0.686448,0.343398,-0.055905
0,Left,20,0.661723,0.384177,-0.059924
