hand_index,handedness,lm_index,x,y,z
0,Left,0,0.467988,0.718542,-0.000001
0,Left,1,0.394479,0.678368,0.015091
0,Left,2,0.347758,0.622329,0.015629
0,Left,3,0.307264,0.584087,0.004845
0,Left,4,0.274675,0.544332,-0.008423
0,Left,5,0.377996,0.480764,0.043358
0,Left,6,0.329495,0.436935,0.029708
0,Left,7,0.291956,0.457178,0.010347
0,Left,8,0.268388,0.489504,-0.002062
0,Left,9,0.391874,0.456630,0.021607
0,Left,10,0.327060,0.397514,0.010229
0,Left,11,0.289194,0.438001,-0.009521
0,Left,12,0.271756,0.489814,-0.022684
0,Left,13,0.407064,0.446355,-0.002902
0,Left,14,0.340345,0.380313,-0.014975
0,Left,15,0.297043,0.423182,-0.027127
0,Left,16,0.278215,0.480932,-0.033682
0,Left,17,0.419937,0.450091,-0.027566
0,Left,18,0.357435,0.390879,-0.035539
0,Left,19,0.314373,0.403763,-0.037310
0,Left,20,0.288957,0.439654,-0.037520
