hand_index,handedness,lm_index,x,y,z
0,Left,0,0.477911,0.846943,-0.000001
0,Left,1,0.380703,0.768910,0.018315
0,Left,2,0.331940,0.696808,0.016991
0,Left,3,0.285980,0.650710,0.002760
0,Left,4,0.254854,0.596288,-0.013661
0,Left,5,0.390749,0.518263,0.049239
0,Left,6,0.326724,0.464673,0.036834
0,Left,7,0.281891,0.500683,0.015716
0,Left,8,0.254489,0.552855,0.001851
0,Left,9,0.406503,0.503270,0.023932
0,Left,10,0.316097,0.447431,0.014569
0,Left,11,0.273947,0.505817,-0.007326
0,Left,12,0.258208,0.570307,-0.023456
0,Left,13,0.415887,0.507890,-0.004029
0,Left,14,0.326249,0.436733,-0.014940
0,Left,15,0.278387,0.491095,-0.027655
0,Left,16,0.258487,0.561989,-0.035853
0,Left,17,0.413494,0.528677,-0.031959
0,Left,18,0.338658,0.456947,-0.037297
0,Left,19,0.293370,0.474007,-0.035388
0,Left,20,0.264548,0.520899,-0.033696
