hand_index,handedness,lm_index,x,y,z
0,Left,0,0.559242,0.788925,-0.000001
0,Left,1,0.500165,0.761541,0.000062
0,Left,2,0.455563,0.718205,-0.005573
0,Left,3,0.418224,0.689223,-0.018459
0,Left,4,0.387944,0.653109,-0.031677
0,Left,5,0.474497,0.589330,0.021429
0,Left,6,0.431725,0.539439,0.004694
0,Left,7,0.401924,0.572821,-0.013173
0,Left,8,0.387037,0.615643,-0.023965
0,Left,9,0.486162,0.570091,0.008962
0,Left,10,0.431630,0.518424,-0.007352
0,Left,11,0.402508,0.563636,-0.025353
0,Left,12,0.392455,0.613752,-0.035810
0,Left,13,0.500023,0.560207,-0.006785
0,Left,14,0.444887,0.505445,-0.021472
0,Left,15,0.409908,0.550974,-0.032952
0,Left,16,0.397345,0.606004,-0.038017
0,Left,17,0.513872,0.562427,-0.023638
0,Left,18,0.464215,0.513878,-0.033480
0,Left,19,0.428943,0.531715,-0.036837
0,Left,20,0.410223,0.569244,-0.037466
