hand_index,handedness,lm_index,x,y,z
0,Left,0,0.633640,0.676932,-0.000000
0,Left,1,0.573145,0.647458,-0.010006
0,Left,2,0.520790,0.597281,-0.017200
0,Left,3,0.485723,0.554431,-0.029597
0,Left,4,0.465505,0.501947,-0.040337
0,Left,5,0.547588,0.474598,0.017962
0,Left,6,0.512235,0.409166,-0.002837
0,Left,7,0.483322,0.427986,-0.022382
0,Left,8,0.468241,0.464227,-0.033164
0,Left,9,0.563026,0.452565,0.010585
0,Left,10,0.522102,0.375763,-0.012409
0,Left,11,0.490003,0.404261,-0.033317
0,Left,12,0.473964,0.452156,-0.043381
0,Left,13,0.582691,0.438679,-0.001615
0,Left,14,0.543085,0.356838,-0.023364
0,Left,15,0.506526,0.386937,-0.038499
0,Left,16,0.488465,0.439118,-0.043150
0,Left,17,0.607242,0.436966,-0.015443
0,Left,18,0.568712,0.368213,-0.031013
0,Left,19,0.533598,0.368717,-0.038744
0,Left,20,0.510226,0.396868,-0.040853
