hand_index,handedness,lm_index,x,y,z
0,Left,0,0.600286,0.794340,-0.000000
0,Left,1,0.537905,0.727772,-0.011210
0,Left,2,0.496028,0.646809,-0.026677
0,Left,3,0.468182,0.580254,-0.045955
0,Left,4,0.465576,0.525418,-0.060400
0,Left,5,0.546350,0.470111,-0.008828
0,Left,6,0.530846,0.354189,-0.034650
0,Left,7,0.496159,0.339050,-0.045332
0,Left,8,0.470666,0.357332,-0.049479
0,Left,9,0.573745,0.470940,-0.015480
0,Left,10,0.495212,0.485653,-0.035728
0,Left,11,0.493877,0.578433,-0.033596
0,Left,12,0.520764,0.604649,-0.029425
0,Left,13,0.594267,0.499149,-0.026423
0,Left,14,0.508619,0.545269,-0.038070
0,Left,15,0.518743,0.620710,-0.022023
0,Left,16,0.545728,0.629451,-0.012108
0,Left,17,0.606624,0.538654,-0.040970
0,Left,18,0.533090,0.578049,-0.048729
0,Left,19,0.538078,0.632627,-0.039573
0,Left,20,0.561197,0.644877,-0.030624
