hand_index,handedness,lm_index,x,y,z
0,Left,0,0.571827,0.632825,-0.000000
0,Left,1,0.532816,0.601717,-0.003749
0,Left,2,0.508813,0.560497,-0.012049
0,Left,3,0.494438,0.522225,-0.023964
0,Left,4,0.492813,0.483952,-0.033399
0,Left,5,0.541412,0.468116,0.002801
0,Left,6,0.535037,0.401663,-0.014870
0,Left,7,0.514073,0.389080,-0.023267
0,Left,8,0.496515,0.397306,-0.026405
0,Left,9,0.551814,0.466173,-0.003314
0,Left,10,0.510179,0.450489,-0.020375
0,Left,11,0.506965,0.503963,-0.020511
0,Left,12,0.523073,0.520435,-0.017021
0,Left,13,0.559820,0.469262,-0.012669
0,Left,14,0.513297,0.468793,-0.027258
0,Left,15,0.517339,0.518669,-0.019455
0,Left,16,0.535129,0.530073,-0.011845
0,Left,17,0.564605,0.477328,-0.023453
0,Left,18,0.523028,0.482044,-0.032259
0,Left,19,0.526210,0.518601,-0.027306
0,Left,20,0.542124,0.531065,-0.021366
