hand_index,handedness,lm_index,x,y,z
0,Left,0,0.596148,0.683905,-0.000000
0,Left,1,0.557307,0.646138,-0.012953
0,Left,2,0.525944,0.589048,-0.025817
0,Left,3,0.508942,0.544539,-0.040253
0,Left,4,0.502099,0.508548,-0.050743
0,Left,5,0.560181,0.450786,-0.013879
0,Left,6,0.545553,0.370338,-0.033826
0,Left,7,0.519616,0.358701,-0.040940
0,Left,8,0.498780,0.368768,-0.043334
0,Left,9,0.581004,0.451852,-0.016481
0,Left,10,0.524625,0.464031,-0.031465
0,Left,11,0.524419,0.533556,-0.028941
0,Left,12,0.543979,0.549950,-0.025377
0,Left,13,0.596791,0.472639,-0.022353
0,Left,14,0.536955,0.509182,-0.032179
0,Left,15,0.544010,0.565907,-0.020002
0,Left,16,0.562763,0.570362,-0.012443
0,Left,17,0.607497,0.500416,-0.031204
0,Left,18,0.557050,0.532434,-0.039151
0,Left,19,0.559608,0.573785,-0.033062
0,Left,20,0.574174,0.580736,-0.026796
