hand_index,handedness,lm_index,x,y,z
0,Left,0,0.670553,0.670976,-0.000000
0,Left,1,0.632041,0.626660,-0.018523
0,Left,2,0.600456,0.565968,-0.033968
0,Left,3,0.586392,0.513815,-0.050366
0,Left,4,0.596051,0.482383,-0.062883
0,Left,5,0.636966,0.446989,-0.017253
0,Left,6,0.634588,0.355977,-0.042064
0,Left,7,0.613334,0.338914,-0.052210
0,Left,8,0.593951,0.347182,-0.055942
0,Left,9,0.661003,0.451111,-0.017380
0,Left,10,0.619058,0.440744,-0.039275
0,Left,11,0.615577,0.508901,-0.038918
0,Left,12,0.630948,0.528665,-0.035080
0,Left,13,0.682351,0.468055,-0.021813
0,Left,14,0.633590,0.488347,-0.038413
0,Left,15,0.636479,0.548843,-0.028608
0,Left,16,0.653689,0.557313,-0.020210
0,Left,17,0.700138,0.492988,-0.029293
0,Left,18,0.656263,0.512545,-0.040240
0,Left,19,0.655856,0.556089,-0.035570
0,Left,20,0.670785,0.565190,-0.029482
