hand_index,handedness,lm_index,x,y,z
0,Left,0,0.758067,0.742110,-0.000000
0,Left,1,0.721026,0.691371,-0.018105
0,Left,2,0.692903,0.626989,-0.033111
0,Left,3,0.680719,0.574230,-0.048965
0,Left,4,0.693525,0.542912,-0.060815
0,Left,5,0.735706,0.521727,-0.019336
0,Left,6,0.738134,0.430864,-0.043507
0,Left,7,0.718427,0.412448,-0.051613
0,Left,8,0.699956,0.418325,-0.053860
0,Left,9,0.762383,0.529237,-0.019395
0,Left,10,0.723641,0.518173,-0.041569
0,Left,11,0.716078,0.585115,-0.040289
0,Left,12,0.728723,0.606160,-0.035788
0,Left,13,0.784796,0.549986,-0.023480
0,Left,14,0.737788,0.558474,-0.041719
0,Left,15,0.735833,0.622324,-0.031581
0,Left,16,0.751746,0.635603,-0.022552
0,Left,17,0.802795,0.576935,-0.030227
0,Left,18,0.760696,0.583379,-0.042950
0,Left,19,0.755711,0.627484,-0.038205
0,Left,20,0.768703,0.639623,-0.031690
