hand_index,handedness,lm_index,x,y,z
0,Left,0,0.387268,0.753491,-0.000000
0,Left,1,0.335561,0.711657,0.000471
0,Left,2,0.312615,0.650714,-0.004427
0,Left,3,0.298366,0.605568,-0.011976
0,Left,4,0.288390,0.569965,-0.017404
0,Left,5,0.352534,0.526356,0.000312
0,Left,6,0.321024,0.456968,-0.011108
0,Left,7,0.292816,0.443217,-0.017779
0,Left,8,0.273560,0.446425,-0.022845
0,Left,9,0.358470,0.525335,-0.007589
0,Left,10,0.280135,0.535793,-0.015634
0,Left,11,0.281539,0.598391,-0.013777
0,Left,12,0.304370,0.613031,-0.013458
0,Left,13,0.354763,0.544360,-0.017091
0,Left,14,0.275573,0.574834,-0.022924
0,Left,15,0.285079,0.628643,-0.013128
0,Left,16,0.306985,0.636224,-0.009280
0,Left,17,0.343594,0.572102,-0.028260
0,Left,18,0.280745,0.603485,-0.036976
0,Left,19,0.289203,0.645686,-0.033854
0,Left,20,0.310065,0.655674,-0.030935
