hand_index,handedness,lm_index,x,y,z
0,Left,0,0.373170,0.680784,-0.000000
0,Left,1,0.314380,0.651622,-0.004156
0,Left,2,0.280058,0.601565,-0.014464
0,Left,3,0.251217,0.566412,-0.027242
0,Left,4,0.231075,0.529678,-0.038452
0,Left,5,0.323839,0.455606,-0.008651
0,Left,6,0.287892,0.390763,-0.024298
0,Left,7,0.261375,0.371504,-0.032908
0,Left,8,0.243448,0.365255,-0.038472
0,Left,9,0.330218,0.457127,-0.016486
0,Left,10,0.245291,0.492574,-0.028332
0,Left,11,0.249727,0.554755,-0.027074
0,Left,12,0.272524,0.566183,-0.026343
0,Left,13,0.328486,0.483502,-0.026217
0,Left,14,0.249081,0.545921,-0.034044
0,Left,15,0.265529,0.596873,-0.024133
0,Left,16,0.289106,0.596723,-0.019708
0,Left,17,0.321829,0.520485,-0.038134
0,Left,18,0.263035,0.573511,-0.047280
0,Left,19,0.274863,0.614233,-0.043552
0,Left,20,0.296480,0.616216,-0.039783
