hand_index,handedness,lm_index,x,y,z
0,Left,0,0.597021,0.672574,-0.000000
0,Left,1,0.555568,0.633942,-0.012542
0,Left,2,0.525059,0.580634,-0.025682
0,Left,3,0.507174,0.537132,-0.040715
0,Left,4,0.503075,0.497344,-0.052169
0,Left,5,0.558697,0.446168,-0.011418
0,Left,6,0.546928,0.364515,-0.033460
0,Left,7,0.521417,0.349754,-0.043023
0,Left,8,0.500648,0.360439,-0.046656
0,Left,9,0.578554,0.446328,-0.014413
0,Left,10,0.522862,0.455011,-0.031576
0,Left,11,0.522148,0.524240,-0.030077
0,Left,12,0.540969,0.541273,-0.026335
0,Left,13,0.594153,0.464554,-0.020993
0,Left,14,0.535326,0.499521,-0.033057
0,Left,15,0.542948,0.556521,-0.021092
0,Left,16,0.561580,0.561727,-0.012576
0,Left,17,0.604171,0.490755,-0.030381
0,Left,18,0.554168,0.521094,-0.039243
0,Left,19,0.557808,0.563770,-0.032463
0,Left,20,0.573328,0.572070,-0.025057
