hand_index,handedness,lm_index,x,y,z
0,Left,0,0.436497,0.861199,-0.000000
0,Left,1,0.398914,0.809968,-0.026166
0,Left,2,0.367232,0.735218,-0.045351
0,Left,3,0.366769,0.680431,-0.065305
0,Left,4,0.392881,0.649564,-0.084021
0,Left,5,0.399425,0.605144,-0.027693
0,Left,6,0.374241,0.505043,-0.055496
0,Left,7,0.359468,0.443438,-0.072380
0,Left,8,0.352975,0.390320,-0.081825
0,Left,9,0.438481,0.597758,-0.030308
0,Left,10,0.423811,0.484435,-0.060026
0,Left,11,0.414201,0.413095,-0.075411
0,Left,12,0.406941,0.356045,-0.080822
0,Left,13,0.473267,0.620196,-0.035511
0,Left,14,0.431817,0.614335,-0.071270
0,Left,15,0.409959,0.699362,-0.075949
0,Left,16,0.400654,0.762168,-0.068301
0,Left,17,0.503122,0.664470,-0.043053
0,Left,18,0.460367,0.668641,-0.068019
0,Left,19,0.438932,0.728660,-0.065815
0,Left,20,0.428016,0.777675,-0.056775
