hand_index,handedness,lm_index,x,y,z
0,Left,0,0.679351,0.896824,0.000000
0,Left,1,0.647525,0.831495,-0.025157
0,Left,2,0.632002,0.741622,-0.034516
0,Left,3,0.655937,0.681266,-0.043607
0,Left,4,0.689701,0.644666,-0.050874
0,Left,5,0.643192,0.617767,-0.011139
0,Left,6,0.624190,0.511377,-0.027589
0,Left,7,0.614184,0.446876,-0.038710
0,Left,8,0.612068,0.390012,-0.045747
0,Left,9,0.681122,0.622534,-0.012683
0,Left,10,0.684886,0.494220,-0.029843
0,Left,11,0.689837,0.422564,-0.039559
0,Left,12,0.696883,0.363234,-0.043962
0,Left,13,0.712507,0.658101,-0.018140
0,Left,14,0.724562,0.622668,-0.050874
0,Left,15,0.705954,0.695329,-0.055027
0,Left,16,0.691705,0.746197,-0.047952
0,Left,17,0.738218,0.710415,-0.025401
0,Left,18,0.738509,0.691096,-0.051887
0,Left,19,0.719537,0.740368,-0.050346
0,Left,20,0.705154,0.778114,-0.042802
