hand_index,handedness,lm_index,x,y,z
0,Left,0,0.655662,0.872847,0.000000
0,Left,1,0.624205,0.816072,-0.022521
0,Left,2,0.609666,0.736256,-0.032174
0,Left,3,0.632644,0.685167,-0.041684
0,Left,4,0.664701,0.657043,-0.049641
0,Left,5,0.617975,0.623748,-0.015503
0,Left,6,0.598719,0.527613,-0.033471
0,Left,7,0.587501,0.467322,-0.044696
0,Left,8,0.581960,0.413781,-0.051080
0,Left,9,0.654482,0.624699,-0.017422
0,Left,10,0.658398,0.509733,-0.034821
0,Left,11,0.662536,0.443366,-0.043732
0,Left,12,0.667765,0.386821,-0.047283
0,Left,13,0.685118,0.655684,-0.022495
0,Left,14,0.694655,0.635274,-0.052710
0,Left,15,0.677598,0.702293,-0.055854
0,Left,16,0.663913,0.746739,-0.048749
0,Left,17,0.709755,0.703712,-0.029210
0,Left,18,0.707889,0.700334,-0.051927
0,Left,19,0.690270,0.746684,-0.049285
0,Left,20,0.676306,0.780877,-0.041547
