hand_index,handedness,lm_index,x,y,z
0,Left,0,0.613637,1.000827,0.000000
0,Left,1,0.566728,0.940571,-0.042423
0,Left,2,0.532817,0.840720,-0.065242
0,Left,3,0.556610,0.760660,-0.086818
0,Left,4,0.600589,0.707574,-0.105077
0,Left,5,0.550581,0.648688,-0.036883
0,Left,6,0.522722,0.498094,-0.069738
0,Left,7,0.507343,0.407181,-0.088392
0,Left,8,0.500913,0.326439,-0.098769
0,Left,9,0.604428,0.648393,-0.037516
0,Left,10,0.601965,0.472886,-0.072113
0,Left,11,0.603401,0.370761,-0.088457
0,Left,12,0.606798,0.288161,-0.093580
0,Left,13,0.652546,0.689900,-0.043198
0,Left,14,0.653359,0.654792,-0.097109
0,Left,15,0.626403,0.761201,-0.104185
0,Left,16,0.607688,0.837716,-0.092525
0,Left,17,0.694734,0.756728,-0.051924
0,Left,18,0.685162,0.762976,-0.096433
0,Left,19,0.655790,0.840993,-0.098152
0,Left,20,0.634957,0.899850,-0.087613
