hand_index,handedness,lm_index,x,y,z
0,Left,0,0.486165,0.886326,0.000000
0,Left,1,0.447186,0.835877,-0.023661
0,Left,2,0.417059,0.756482,-0.037966
0,Left,3,0.420179,0.695186,-0.053393
0,Left,4,0.449399,0.670665,-0.067164
0,Left,5,0.440983,0.627376,-0.017300
0,Left,6,0.417834,0.526843,-0.041941
0,Left,7,0.405564,0.463823,-0.056396
0,Left,8,0.399100,0.407771,-0.063984
0,Left,9,0.478935,0.623757,-0.020437
0,Left,10,0.468397,0.509578,-0.047250
0,Left,11,0.465281,0.440768,-0.060795
0,Left,12,0.465431,0.381989,-0.064516
0,Left,13,0.514479,0.647650,-0.026868
0,Left,14,0.484456,0.641272,-0.063908
0,Left,15,0.461692,0.718538,-0.068006
0,Left,16,0.450268,0.772403,-0.058204
0,Left,17,0.545156,0.690721,-0.035260
0,Left,18,0.514807,0.687986,-0.059693
0,Left,19,0.490818,0.746790,-0.055899
0,Left,20,0.477868,0.794726,-0.045345
