hand_index,handedness,lm_index,x,y,z
0,Left,0,0.687875,0.817456,-0.000000
0,Left,1,0.660929,0.756057,-0.017457
0,Left,2,0.648212,0.671688,-0.022745
0,Left,3,0.668560,0.614705,-0.028135
0,Left,4,0.696497,0.582686,-0.032019
0,Left,5,0.654934,0.591526,-0.007637
0,Left,6,0.638109,0.501103,-0.019875
0,Left,7,0.628592,0.446615,-0.027979
0,Left,8,0.625335,0.398589,-0.033249
0,Left,9,0.684212,0.591422,-0.009473
0,Left,10,0.681739,0.480478,-0.021981
0,Left,11,0.684697,0.422274,-0.028837
0,Left,12,0.689622,0.374848,-0.032341
0,Left,13,0.710261,0.616991,-0.014176
0,Left,14,0.719605,0.577848,-0.039039
0,Left,15,0.707766,0.639358,-0.041636
0,Left,16,0.697845,0.682033,-0.036209
0,Left,17,0.733260,0.657002,-0.020139
0,Left,18,0.736344,0.633740,-0.039217
0,Left,19,0.722691,0.672981,-0.037162
0,Left,20,0.711612,0.703249,-0.031427
