hand_index,handedness,lm_index,x,y,z
0,Left,0,0.541554,0.878626,0.000000
0,Left,1,0.503339,0.824319,-0.028208
0,Left,2,0.479560,0.749796,-0.043548
0,Left,3,0.496336,0.699441,-0.058695
0,Left,4,0.524099,0.668928,-0.071542
0,Left,5,0.498328,0.609090,-0.027863
0,Left,6,0.479500,0.493964,-0.053151
0,Left,7,0.468497,0.420027,-0.066589
0,Left,8,0.462477,0.354874,-0.072999
0,Left,9,0.539298,0.608653,-0.029973
0,Left,10,0.546540,0.483957,-0.054502
0,Left,11,0.554194,0.407431,-0.065379
0,Left,12,0.562385,0.342252,-0.068013
0,Left,13,0.574782,0.641605,-0.035663
0,Left,14,0.571737,0.654909,-0.070388
0,Left,15,0.548955,0.725011,-0.075061
0,Left,16,0.530760,0.769655,-0.066828
0,Left,17,0.603678,0.693812,-0.043938
0,Left,18,0.591233,0.722622,-0.067295
0,Left,19,0.566912,0.770566,-0.065477
0,Left,20,0.547906,0.802444,-0.057266
