hand_index,handedness,lm_index,x,y,z
0,Left,0,0.624231,0.645767,-0.000000
0,Left,1,0.600762,0.557095,-0.006307
0,Left,2,0.550178,0.475000,-0.019535
0,Left,3,0.510076,0.417025,-0.032578
0,Left,4,0.500539,0.348818,-0.046763
0,Left,5,0.564587,0.430188,-0.026158
0,Left,6,0.494481,0.424800,-0.038260
0,Left,7,0.453989,0.425378,-0.043197
0,Left,8,0.428971,0.418854,-0.048693
0,Left,9,0.566437,0.482174,-0.032954
0,Left,10,0.482039,0.500638,-0.040666
0,Left,11,0.493508,0.533951,-0.036000
0,Left,12,0.515196,0.544184,-0.036264
0,Left,13,0.564462,0.549354,-0.039841
0,Left,14,0.483001,0.559585,-0.050044
0,Left,15,0.500521,0.589890,-0.039327
0,Left,16,0.523657,0.590138,-0.034398
0,Left,17,0.560211,0.617004,-0.046811
0,Left,18,0.492887,0.607618,-0.060224
0,Left,19,0.506204,0.626559,-0.054896
0,Left,20,0.527600,0.629819,-0.050404
